较	-0.007867575 -0.0069680572 -0.0061017303 -0.0021813402 -0.008455838 0.001504973 0.0054100677 0.0032269927 0.0093573155 0.007035159 0.003358203 0.009467635 -0.0027951265 0.003295596 0.008989391 -0.0016171279 -0.007358581 0.006796239 -0.002266473 -0.0027946366 0.005338138 0.008354815 -0.008458138 0.008151459 -0.0015335765 0.0023400853 -0.0047713425 0.0084929885 -0.0025248358 -0.002995704 -0.008240207 -0.001392563 0.009819694 0.007003131 0.0035900378 0.0060016736 0.0073298723 0.009514995 0.009837803 -0.00798464 0.0020586425 -0.009168866 -0.0013929725 -0.0025379567 0.0012623243 0.0012589302 -0.0057801832 0.009217456 -0.0011057537 -0.0063268775
视为	-0.0027141813 0.0037367444 -0.0019987181 -0.006986865 -0.0070452755 -0.005446035 -0.003107182 0.00058694603 0.004862051 -0.00722457 -0.008012292 -0.0070085744 -0.005528783 0.0060257576 0.006150751 -0.0052620745 -0.0024433867 -0.0007718833 0.002652353 -0.008477973 -0.0005053946 0.007834688 -0.0027246275 0.0021656752 -0.0069908164 0.00943424 0.0061309794 0.009819299 -0.0019495192 0.0035075105 -0.0053227767 -0.005228621 -0.006904126 -0.0026601385 0.0032812206 0.005059389 0.008977775 -0.005967648 -7.457545e-05 0.0019151835 0.007973313 0.0041831066 0.008998132 -0.003312713 -0.0017338998 0.0036628933 -0.0016406506 0.0055269836 -0.004963359 0.0018577421
刚体	0.004526651 0.010049565 -0.0028951613 -0.004184243 -0.009071563 0.0044296635 0.0048260386 -0.003171863 0.0042046155 -0.0021740363 0.0035398921 -0.009316839 0.0073346836 -0.0012657779 0.0015395151 0.010167725 -0.006270544 -0.00740958 0.0035681461 -0.006473721 0.00483944 -0.0051019024 -0.00919183 0.005783351 -0.0033525852 0.007948557 0.0013669544 -0.005462131 0.0021343962 -0.0017656792 -0.009474197 -0.000472387 -0.0009535509 0.0075681466 -0.009144003 0.0047049597 -6.521026e-05 -0.009268127 -0.0036001173 -0.0023197446 0.0077664843 -0.007821642 -0.0067706495 -0.009301069 -0.0019027775 -0.0005376135 0.00081659993 0.007526826 0.0034359724 -0.0033429507
~	-0.0012819876 0.008769519 -0.008310142 0.0067851627 -0.00096179335 -0.0042146975 0.005818339 -0.009829232 -0.0043518366 -0.0037182912 0.006913754 -0.008593962 -0.0085076755 -0.008442669 0.0059284563 -0.009636314 -0.005028819 -0.0074154134 0.00072532956 -0.0030316275 -0.004402815 0.0009149309 0.008234453 -0.009752333 0.0026442588 0.0006480546 -0.008928233 0.002966267 0.009243588 -0.0012970329 0.0031035747 -0.0030471035 -0.0020456763 0.0095417425 -0.0032216925 0.007826366 -0.0048702764 -0.0073941923 -0.0034471042 -0.007436012 0.0021335382 0.0063936156 -0.0072127986 0.006499733 0.0061952895 -0.005131936 -0.0027009442 0.0076390803 0.004206251 0.0006171182
区间	0.007969807 -0.0065559754 -0.010184383 -0.008523219 0.007959207 0.00016473173 -0.0078968685 0.004950644 -0.0061254525 -0.0007237276 -0.004339561 -0.010191361 -0.0056277616 -0.0017901539 0.006645262 -0.009578859 -0.005044743 0.0073483144 -0.006291315 -0.0037340166 0.0027032963 0.002745645 -0.00047903333 -0.0009900217 0.0048997267 -0.0076497137 0.0009516506 0.004961294 -0.0058050114 -0.004840563 0.009330981 1.7047802e-05 -0.008513938 -0.00469394 -0.0044681393 0.00810038 0.007831202 0.008959681 -0.0032871289 -0.0061720074 -0.0013135234 0.004895909 0.0017449097 0.008679212 0.007218722 -0.005858492 -0.009018075 0.0029980803 0.00086813606 -0.0041488726
属于	0.0005714787 -0.0008268921 0.0073713083 -0.004737663 0.00320127 0.009876953 0.0069249417 -0.0079417275 -0.0011644248 0.0019929674 0.001729716 0.006072624 -0.004758507 0.0072884876 -0.000632513 -0.005819766 0.0073405714 -0.007889629 0.010113737 -0.0029443593 -0.005409867 0.0062661427 0.0035092025 -0.007708157 -0.010098563 -0.008640137 -0.0037845168 0.0012754025 -0.0027384448 -0.007514423 0.0018770661 -0.007970824 -0.001748166 0.0015377945 0.007165691 -0.0012661522 -0.0009526067 0.00026056508 0.0068406975 -0.0051084375 -0.00074950646 0.0046019233 -0.0047750706 -0.008487469 -0.00823276 -0.00836594 -0.00664922 0.00016330028 0.0066889976 -0.001852862
1000	0.0025839545 0.006884918 0.0055562267 -0.0029265278 -0.0054625347 -0.0038786873 -0.0053909696 0.006099021 -0.004535454 0.004233099 -0.007390684 0.0014711125 0.009630171 -0.009821548 0.005918685 0.0075356886 -0.0025733747 -0.010082591 -0.007059207 0.0034586648 0.007541438 1.6692175e-05 0.009380269 0.0028408337 0.00055249874 -0.007315402 -0.0060187527 -0.006897618 -0.000832826 0.0010519824 0.0053503783 0.0011101086 0.0037517762 -0.0056221355 -0.0074316277 -0.0024354523 -0.0064810696 0.0062249554 -0.006238242 0.0008491148 -0.0063687214 -0.007912941 0.0024439057 0.009644696 0.008422402 0.007444759 0.0046922886 0.0015860124 -0.002497468 0.0020611517
超高速	-0.0017437747 0.010045274 -0.007828687 -0.009317256 -0.0020520657 0.005017761 -0.007753396 -0.009044521 -0.0042801914 -0.00851256 -0.008179574 -0.010433824 -0.0042008776 -0.0064470028 -0.0074277087 0.009244575 -0.0011875571 0.0041006315 0.0016001955 -0.007421162 0.0018959849 0.0025605394 0.005335373 0.005995361 -0.005037628 -0.0034959917 -0.00088824687 -0.007087576 -0.0005884774 -0.006899192 -0.0035385757 -0.0036340533 0.007185382 0.0048691477 0.006178246 0.0008174953 0.0008373348 -0.0054640546 0.0057123606 -0.006014682 0.007085038 -0.003668875 -0.0025486897 0.009635354 0.005749227 0.009704728 0.0067417906 0.00895921 -0.006056479 0.0053586527
主要	0.001505278 0.0059368177 0.003723793 0.007111061 0.008896441 0.0072816843 -0.0015532252 -0.008546965 0.009106878 -0.0031789816 0.0011899563 0.0014977276 0.009611727 -0.0025279545 -0.0007868527 -0.006892871 0.0046766317 0.008253668 -0.0035337966 0.0034464775 0.0066830544 -0.0041131903 -0.0046693883 -0.0046399646 0.0031540717 -0.002847 0.0036600074 -0.00054512545 -2.3430679e-05 0.004892291 -0.0020022844 -0.0035578152 -0.00031258416 -0.006499207 0.0035151204 -0.0038011365 -0.0035257088 0.007038034 0.0020518862 -0.0022110157 0.008343422 -0.00056546123 -0.0006972479 0.0013767063 -0.0053683706 -0.009565776 -0.00880697 -0.0038399568 -0.0058572297 0.0037382185
UHPC	-0.004299453 -0.0007677603 0.005184615 0.009485562 0.0072356295 0.005735345 0.003931192 -0.0008431112 0.0022237117 -0.0018821587 0.009772459 0.0049343356 0.0031105576 -0.008293448 -0.00799204 0.0032136666 -0.0028415818 -0.002011164 0.0029347143 -0.0028450002 -0.0075477245 -0.008619865 -0.0017470126 -0.0042101345 0.00050185237 0.007515211 0.0021900379 0.008979727 -0.0020944828 -0.0035317654 -0.0018415352 0.0080230925 0.0074191806 -0.0036371446 0.005874909 -0.004292498 0.0019534493 0.0029909422 0.0009043947 -0.0058729304 0.001356847 -0.0074090553 -0.008729234 0.00019904593 -0.008204579 0.0061472426 -0.004585632 0.007407388 -0.00937897 0.003914024
范畴	-0.005564416 -0.0008462835 -0.004191267 -0.0041431757 -0.0070588887 0.0035460994 0.0023116798 0.0015489601 -0.0065415725 0.0011811259 -0.0038620424 0.006473025 0.008186284 -0.009973896 -0.00095384865 0.008736545 0.0002808087 -0.0013676753 0.005966859 -0.0065068994 0.009332697 -0.00027898842 -0.0018913595 -0.0017381035 -0.0030070436 -0.0064543146 -0.007106721 -0.005632135 0.0023369337 0.009372971 -0.0023130209 0.006880272 -0.0011559267 -0.004063398 -0.0044026114 0.0027525544 0.006526827 0.00079083216 -0.0045176595 0.005622764 -0.0002289936 -0.0037753782 0.004919965 0.006715599 0.003319307 -0.0049418123 0.0039141737 0.006782441 0.0064596497 0.004964752
损伤	-0.009270028 -0.0014891403 -0.0030645367 0.005813191 0.010201118 0.008486591 -0.008455793 -0.0029265305 0.005229687 0.009121953 -0.007820807 0.008784647 0.0016850836 -0.0051603266 0.0024058763 0.002313312 0.00962988 -0.0073702033 0.00471752 -6.2836705e-05 0.008279947 -4.856374e-05 -0.009330466 -0.0026429566 0.0089246975 0.004317 0.007882743 -0.010046727 0.008864356 0.005306767 0.0008991513 -0.001860544 -0.009767688 -0.00047567283 -0.0006478902 -0.0071126292 0.009987437 0.00023028314 0.009388719 0.0069006053 -0.0025415244 -0.0019374115 -0.0034089573 -0.008534338 -0.0021490406 0.0044003846 -0.0005315788 -0.007936352 0.0007398691 -0.004684588
机理	0.0029881217 0.0058746375 -0.0003658798 -0.009480795 0.0032028488 -0.008237186 -0.008215532 -0.002205142 0.004621785 -0.0031408505 0.0029939956 0.00053157285 0.0040856027 0.005717182 0.0023029048 -0.0070011867 -0.0049468363 0.000687079 0.010004921 0.0019699184 0.0011400369 0.0054291007 -0.00204965 0.002929903 -0.0085304165 0.0047858357 0.002271099 0.0060074683 0.0039590946 0.0080631105 -0.00701976 -0.008691061 -0.009810519 0.006329387 -0.0015557827 -0.009820456 0.009884493 -0.0013760022 0.007890317 -0.0040469943 0.005896074 -0.0021746084 -0.0032545591 -0.0062748375 0.0014504567 0.0067819715 -0.0010552865 -0.0008493629 -0.0028933182 -0.008380241
两个	0.0020070274 0.0011331623 -0.0018315953 -0.0040844656 -0.009474333 -0.0020224894 -0.00094894116 -0.0053556366 0.00082002475 -0.0075180954 0.0044328696 0.002077917 -0.006345448 -0.0108495895 -0.0022151116 0.0053228256 0.0049335104 -0.005825109 -0.0009985684 -0.0048634456 -0.0033669192 -0.0059130634 -0.005876131 0.0065909745 -0.0028987539 -0.009381987 -0.0025017268 -0.0019570536 -0.0036404377 -0.0055121225 0.0021918286 -0.0063790106 0.002509446 0.0034375333 0.0064335545 0.00905673 0.007247588 -0.0071440265 0.0051059243 0.0070976936 -0.005009491 -0.009106916 0.0067430893 -0.0083610425 -0.008795801 -0.006223415 -0.007688502 -0.006205574 -0.008199818 0.0038234587
火药	-0.0016411165 -0.0063191107 -0.00648294 0.0103088515 0.0031284464 0.004273794 0.0030376283 -0.0038868354 0.0068371296 -0.0028963774 0.0037592791 0.003768697 -0.00010716288 -0.008105206 0.0036315718 -0.003458115 0.0017334057 -0.0019400273 0.00513298 0.0060772733 -0.0060650506 0.008286251 -0.0006716595 -0.0011480986 0.0034110153 -0.0066176048 0.00030764623 0.0036932447 -0.0066537806 0.0021342696 -0.00092011364 -0.009730133 -0.0009642353 -0.009678291 -0.002021978 -0.003743994 0.005040951 0.008608286 7.144556e-05 0.0068841316 0.003256822 0.0032289482 0.0020047466 -0.004195179 0.010075313 -0.010458278 -0.006020854 0.0007759602 -0.009522911 3.9090864e-05
用量	-0.0050910134 0.0077852365 0.0008496521 -0.0003979808 -0.0030053146 0.009510319 0.0020723385 -0.0092757195 0.0023857208 0.004838364 0.008856077 0.0069201146 -0.009448395 -0.0017468487 -0.0077052703 0.0039457586 -0.0031541032 -0.0066664848 -0.004861021 -0.008159688 0.0060999263 0.00474512 0.0050047743 -0.01046945 0.006396404 0.0006850378 -0.0009896168 0.0074983244 0.0054208627 0.010212862 -0.0012108504 -0.0002993183 0.0004494613 -0.008933894 -0.0060491967 0.0066187303 0.004887676 -0.006801592 -0.0043989457 -0.008948512 0.00040460043 0.00047613186 -0.005574115 -0.0015080111 -0.004644077 -0.008189053 0.005008608 -0.004187604 0.007417728 -0.009572035
调整	0.0019606573 -0.0075227804 0.0038733927 0.0068144402 0.0052465633 0.008195478 -0.0004972616 -0.0026228875 -0.008298231 0.0061426386 0.004614104 0.0056326594 0.0047249813 -0.0049923165 -0.004091207 -0.0062417057 0.0023449631 0.008059714 0.0025399863 -0.009432572 0.009640796 0.001100441 0.0045199143 0.00473155 -0.007010455 0.0010384808 -0.006560347 0.0080299135 -0.0051033213 0.0025303578 0.008195709 -0.008508928 -0.00030377778 -0.0014144927 0.0057466305 0.0048100986 -0.0007964642 0.009377106 0.010163683 0.005988657 0.0060057733 -0.0033229012 -0.00058126845 0.0074300594 0.0070510423 0.0045265555 -0.00041085307 0.006955463 0.001947668 -0.009950716
弹芯	-0.005466183 -0.0048510954 -0.005131963 -0.0092032775 -0.0035333952 -0.0011218166 -0.010846126 0.0044582817 0.008613315 0.004436314 0.001742214 0.00819855 -0.009745066 0.0039185486 0.008029668 -0.008818866 -0.005355912 0.005379685 0.004178316 0.008085702 -0.008218199 0.0065451306 -0.005045807 -0.0089488365 -0.007498088 -0.0034011903 -0.0088062985 -0.00019176478 -0.0013870873 0.002670984 -0.004984648 -0.005741327 0.007115869 -0.00021300944 -0.010169145 0.0063054604 0.0042918916 -0.008718821 -0.0036696377 0.005442924 -0.0008363858 0.002541866 -0.0017181278 0.008315348 0.008208893 0.007308165 0.0023560692 -0.0037942973 -0.006160794 -0.005185145
35CrMnSiA	-0.0076956744 0.008448052 -0.008001226 -0.008116444 0.009293595 0.0034195564 -0.0060845376 -0.005974125 -0.003546559 0.0035505376 -0.0036557864 -0.0093368 -0.0009318975 -0.0027865083 -0.00940931 -0.004719693 -0.0057469676 -0.010816882 0.0022194602 -0.008713957 0.010279138 -0.0010542637 0.00541284 -0.0050318255 -0.00952605 -0.004425042 -0.0017531031 -0.00050915376 -0.005023393 0.00054028135 0.00030882226 -0.004118458 -0.003161389 0.0020964893 -0.0062501095 -0.009417824 -0.0065335273 0.0065036956 -0.005534832 -0.007878042 0.0068341326 -0.0012131652 -0.004576362 0.011038377 0.0009045835 -0.0051860567 -0.008137116 0.0087741995 -0.0060409857 0.008335629
后洛	0.0046262196 -0.0030098215 -0.0034432884 -0.0045043053 -0.007163216 -0.0057650767 0.0010014935 -0.007842788 0.00024624603 -0.00017774053 -0.0015049656 -0.0016014177 0.006072312 -0.0030597951 -0.0010423519 -0.0047073867 0.008476029 0.0049424865 -0.0073394068 0.008730202 -0.0052402844 -0.010813901 0.003500407 0.0034660609 0.008275246 0.007568089 -0.005688653 0.0016179986 -0.0046599237 0.003597688 0.00057120546 0.003298322 -0.008801937 -0.0031033496 0.0010970955 -0.0062282095 -0.008416017 -0.00487762 0.0045259423 -0.007220226 -0.0056483373 0.0025098063 -0.0054090978 0.0018237695 -0.0025496453 0.0012817254 -0.009420957 0.00021677672 -0.004976251 0.004401698
氏硬度	0.0011877889 0.004254803 -0.0057821358 0.0029218749 0.0013368346 -0.00057845627 -0.0015981895 0.00086081395 0.010193973 0.009177929 -0.005026268 -0.0034471718 -0.008920078 0.0015357861 -0.0049751103 -0.00081989396 0.0006270864 -0.008726724 -0.0013987978 -0.0020895589 0.0017351536 -0.004947876 0.0062684542 -0.011079694 -0.004340302 0.0014355171 0.00871203 0.0074102674 0.0074591856 0.010092788 -0.0030270566 0.007845483 0.006213815 -0.0016802624 0.003575815 0.0015581782 -0.0037750464 -0.0019259405 -0.0027363186 0.0027894268 0.009374363 -0.0033629145 -0.005164729 -0.00023526975 -0.007468357 0.0018969305 -0.0027126675 0.0037539036 -0.0018521325 -0.0069944346
1500MPa	0.009198964 0.005776195 -0.0036605245 0.00730855 -0.002374479 -0.0025746701 -0.0072141914 -0.0066903154 -0.005603313 -0.005395353 -0.001808784 -0.00997757 -0.00841338 -0.004678162 0.0069557154 -0.004221254 0.0017393095 -0.00064562086 0.0008441937 0.008884601 0.009238406 0.0023154526 0.0075541805 0.005879199 -0.0008991747 0.00015847645 -0.0075567802 -0.0035156882 -0.0053626727 -0.007037799 -0.009915231 0.00069622626 0.0053675883 0.00070429215 0.0066618063 0.007104456 -0.0066421684 0.0069904136 -0.0028998055 -0.006069635 0.0078164805 0.0003504579 -0.007417985 -0.0043730387 0.0074646273 0.008429177 0.005898526 0.002843869 0.006158204 0.0077274456
左右	-0.0007057192 0.0040022135 0.008653977 0.0002587867 -0.00871534 -0.0072699687 -0.0071811886 0.0042052926 -0.0022891623 -0.0021247128 -0.0048855785 0.0011188118 -0.0013843954 -0.0055412827 0.0046625426 -0.005011301 -0.00096922775 5.2810803e-05 -0.008895548 -0.0016445105 0.00030038581 0.0011142674 -0.00043855776 -0.0062246714 0.00030067054 0.005821012 0.0071841097 0.0003267719 0.009105412 -0.005073756 0.0011822287 0.006213572 -0.0079744 0.0042444947 -0.008180294 -0.0019183045 0.0076826154 -0.0047003273 7.971937e-05 -0.005990632 -0.0012594052 -0.0047289883 -0.0023784721 0.01010914 0.009614134 -0.007132 0.0074692164 0.0044313213 -0.0106312465 -0.005820827
中厚	0.006118032 0.0059031174 -0.00021769329 0.00045804374 0.0015074438 -0.00015305696 -0.005328829 0.0015452434 -0.0021665974 -0.0065871757 0.00780941 0.004317187 0.0087416265 0.0007077611 0.009047212 0.009196789 -0.0042027147 0.008322149 -0.00059723016 -0.009000958 -6.0905575e-05 -0.0061292076 0.0019861083 0.0011172851 0.009397103 -0.0029085882 0.009715252 -0.009085196 -0.002160915 0.0050583035 -0.0010425186 -0.005527126 0.0021764543 0.008958876 0.00637974 -0.0065554697 -0.007826062 -0.008382232 0.0035567589 -0.0013616094 -0.008966998 -0.0085566435 0.0027380933 0.0106455535 0.008413289 -0.009415473 0.005986878 -0.0089072725 -0.0021786636 0.0045180405
薄	-0.0040701055 -0.0041847634 -0.0024170268 0.004558049 0.006119951 0.007416463 0.0070815193 -0.0024327596 0.008179372 0.004179756 0.004391349 0.0063389223 -0.0026333435 0.0007723887 -0.0031341447 -0.006863926 -0.0029782832 -0.0059147733 0.0050481423 -0.0028268048 -0.005095645 -0.0100636855 -0.005830352 -0.0052021476 0.0077104643 -0.007895851 -0.00264192 -0.004613796 0.008050608 0.0018285096 0.0027878885 -0.0058612716 -0.0055617313 0.0006240681 -0.0017723353 -9.750744e-05 0.0055493056 -0.0097111985 0.00054539606 0.0074066874 0.0018451883 -0.0028781628 -0.009055219 0.0045564673 -0.0037055092 -0.0068854573 -0.008506862 0.0044770767 0.0032329804 0.00070159
450	-0.0011053304 -0.0038048544 0.0028541933 0.004555069 -0.008670764 0.0016344171 0.004139355 -0.0026932403 0.009261943 0.0083105005 -0.0013571982 -0.0075168284 -0.0049501457 0.0093381675 0.002440381 0.009592981 0.004066915 -7.382348e-05 0.009137311 0.0021396794 0.0030062168 -0.006696422 0.0039878283 0.00072169065 -0.004152555 0.0029006423 -0.001771525 0.0022495117 0.007366575 0.0055092564 -0.002579026 0.0076234257 0.004834787 -0.0038454288 0.008513617 0.003138432 0.005029031 -0.00639932 0.0060191196 0.0042385096 0.00065473147 -0.0068293903 -0.00788119 0.0037049288 0.010174639 0.0056019137 -0.008254903 -0.00060803245 -0.010164889 0.007656204
厚为	0.0037637341 0.010239225 6.05016e-05 -0.008521555 -0.0035088724 0.009360738 0.0023748109 -0.0034923968 -0.0041210046 -4.15283e-05 0.008467941 0.0008766389 -0.0041400734 0.00078307936 0.007851253 0.0021173048 -0.00019837273 -0.009774678 0.003395374 0.0070952275 -0.006188573 -0.0066762585 0.0064885267 -0.009297487 -0.0068338607 0.0013240571 -0.0057387967 -0.0017805038 -0.007875471 0.008145555 -0.008837506 -0.0024789392 -0.0071947225 -0.002921386 0.0031593894 -0.0030901693 -0.00512977 -0.0032043047 0.009086921 0.009063521 0.0027289148 -0.00046681092 -0.009882958 0.0037750772 -0.0010127528 -0.0018153152 0.0073563303 0.007943002 -0.0023745585 0.006222678
靶长	-0.008116735 0.00065610546 0.0001696968 -0.0071560447 -0.006907367 -0.008251988 -0.002675275 0.006319281 -0.007260755 0.0052561713 0.006652507 0.003968697 -0.009752771 -0.009456019 -0.006456884 0.0015833698 0.005294736 -0.0050882515 0.0038618208 0.003926957 -0.00824804 0.006509385 -0.006782355 -0.0009237263 -0.0046869162 -0.008650197 -0.00062550756 -0.00996628 -0.010370555 -0.0002154789 0.0022977754 -0.00541092 0.0014906281 -0.0067205434 0.0026924105 0.0063060033 -0.009445131 0.009545814 0.0016560194 -0.0011271021 0.007457867 0.0047138357 -0.004524056 0.009757266 -0.009144499 -0.0046954216 -0.0047210623 -0.0022705116 0.0064442195 0.0024072276
粗	0.0064657168 0.0054484145 0.0037755792 0.009008992 -0.0059033576 0.009049399 -0.0092267785 0.008867188 0.0027895903 0.0047568856 -0.0018511841 -0.004915263 0.0067107286 -0.0072246306 -0.0025343073 -0.0048149335 -0.004862199 0.0009304601 0.0018651898 -0.0036876337 0.0057342723 0.008896143 -0.0070286184 -0.005324245 0.0022030638 -0.00041202529 -0.0012207106 6.534464e-05 0.004602942 -0.0019176314 -0.008403719 -0.0041663973 0.0076877265 0.004383753 0.0043277685 -0.009678576 0.001055054 0.008439538 -0.0023435818 0.0023565807 -0.0025099453 -0.004047015 -0.004780889 0.007011722 0.0076406896 -0.0071915416 -0.009532002 -0.005659928 0.0035677138 0.007843624
骨料	0.0043582805 -0.0024877887 0.00053426804 0.0002310715 -0.0027418814 0.009156844 0.0035877237 0.0034240982 0.005579363 0.0047206995 -0.0048941392 0.00062251603 -0.009869903 -0.0035256094 0.008479562 0.0025989816 0.0070656985 0.0021055925 -0.0052907 0.0030045449 0.009938215 -0.0013903358 0.0064215846 0.007734241 -0.004664544 -0.0012487528 -0.0033096122 0.0025304884 -0.0008044694 0.0012950755 0.0054646805 -0.004064925 -0.0010878287 -0.0043844846 -0.0076898555 -0.0026050163 -0.005054858 0.0005291423 0.0076152803 0.0010290535 0.0057177185 0.005554453 0.0042650243 0.0047712955 -0.00736089 -0.008054012 -0.008103006 0.002016924 -0.0028552464 0.006982484
碎石	-0.0045326483 -0.005201159 0.0042388355 0.0056664958 -0.0055426457 0.001052656 -0.0064382753 -0.0059784995 -0.00024476377 -0.0034498735 -6.0694983e-05 0.005672773 -0.0010228066 -0.0021117595 0.002495912 0.007915706 -6.976726e-05 0.007376574 -0.005662979 0.0021555554 -0.0057794033 -0.0019351656 -0.0023862254 -0.00874934 -0.0035891945 0.005196812 0.008640348 -0.006627835 0.0072450167 0.0009853949 0.0038196605 0.0039283955 -0.00069307315 0.0061021517 -0.00560041 -0.010440943 0.0047124797 0.005290445 0.003256869 0.0067950524 0.010560396 -0.003743057 0.0017714023 -0.00834727 0.0028526043 0.0014037389 -0.0032832213 0.0004528979 -0.0021983823 -0.0023048604
最大	0.004663369 0.0009596809 0.0008991776 -0.0064730262 0.0021201693 -0.0038602445 0.00096041313 0.009296347 0.0029076452 0.00386364 -0.0038281863 0.0072205313 0.0024955315 -0.010011257 -0.007614918 -8.351943e-05 0.0027270159 0.0024626262 0.0051739407 0.0035631252 -0.009420758 -0.0044671586 0.0015493995 0.0031699275 0.0030513091 -0.006656092 -0.004353415 -0.005313835 0.003260726 0.007975703 -0.005182293 -0.0013773172 -0.005938595 0.002548991 0.003147176 0.0054393997 0.005534377 0.009820726 0.0025307273 -0.004569847 -0.0046909703 0.0064225863 -0.00604248 0.009810439 0.0026936322 0.0032957585 0.0065547135 0.005383004 -0.002444907 0.0001982921
颗粒	-0.003720595 0.005108638 -0.0056178514 0.0039377804 0.008086747 0.007956615 0.008878046 -0.0019330744 0.009956685 -0.00018021671 0.0078068026 -0.008105471 -0.009388215 -0.0028741898 -0.00829259 0.0011467419 0.0069083413 -0.007246425 0.006577649 -0.008333274 0.008155937 0.0010803241 0.0014858769 -0.009831826 -0.0038978923 0.008826516 0.0011889827 -0.006150512 0.0013087817 0.006216834 -0.0072508804 -0.006605787 0.007730656 -0.007048962 -0.009115462 0.00013596978 -0.0051601767 0.00027190187 0.0071683405 -0.0084529845 0.0046309787 -0.0045424267 0.008687828 0.0032109024 -0.0016967856 0.007038547 0.003622893 -0.008219406 0.0011130209 -0.009704945
不能	0.002319183 -0.00073830324 0.0034938364 -0.0032904814 -0.0029800693 -0.0015891951 -0.0040922407 -0.0010420352 0.005327402 -0.0052854232 0.004141767 0.0058145905 -0.009885694 0.006589746 -0.010198989 0.006564827 -0.0069580637 0.008212747 -0.008590869 0.0011295546 -0.008940276 0.00071836414 0.009087511 0.004497331 0.005040664 -0.005277556 0.0067968857 0.0047826655 0.006048186 0.008365747 -0.007448825 0.004237261 0.005117492 -0.0048114327 0.007546738 0.0025727334 0.0021984682 0.0035350022 0.0009923739 0.0069168783 -0.0069038942 0.00034531177 0.006842924 -0.006494539 -0.0015098689 0.0073953373 -0.008159493 0.00024300777 0.00823744 -0.0076715737
粒径	-0.0054249726 0.0070316186 -0.010575917 -0.005919352 0.0012829641 -0.009586562 0.0061956416 -0.008161112 0.0017959749 -0.0050770934 -0.006698561 0.0020024397 0.008995483 0.007755422 0.0019761815 0.0032467358 -0.008250741 0.0033678673 0.0050633694 0.007683842 -0.007042145 0.0038199038 -0.0028371112 0.0047873957 0.007622874 -0.00553158 -0.005733764 -0.0013475089 0.008464905 0.001736412 -0.0017765705 0.0013517825 -0.0006614772 -0.007890185 -0.006908566 0.0004536829 0.0058768597 -0.005889941 0.0066953553 -0.0010423776 -0.0018008582 0.008305441 -0.0061960537 0.0018678278 0.00967232 0.00030296223 -0.0027441753 -0.0008469285 -0.009568289 -0.00817042
P042.5	-0.008271976 0.010112964 -0.009012801 -0.0042965426 -0.0062981923 0.004598338 -0.003842805 -0.001866338 -0.00088883913 -0.006098193 -0.00088149245 0.0056537883 0.00043931865 -0.0060618916 0.005756113 -0.003947455 -0.005946076 0.0021405579 -0.003484462 -0.00374576 0.008585974 0.00610913 -0.0066612954 5.488208e-05 0.0055479067 -0.009649717 -0.006812471 -0.0056158523 -0.0066248444 -0.00449156 -0.005130618 0.005689713 -0.0009853049 -0.0025070773 0.0020184943 0.006165855 -0.00023076546 -0.007710483 -0.003130396 -0.006235185 0.000957295 -0.0028341778 0.0049692937 -0.001327309 -0.008519711 -0.0053186635 -0.00034485318 -0.0069188573 -0.009048881 0.007381188
级	-0.0010429986 -0.008569148 -0.0031696036 -0.0043467265 0.0032207465 -0.004066727 0.0061547356 0.008355261 -0.0040100245 0.0009188359 0.0011372148 -0.0013312111 0.0059329127 0.005979447 -0.0042360933 -0.0017516809 -0.009634794 -0.007302133 0.009231846 -0.00025284264 0.0074971206 -0.007422127 -0.004823417 -0.0005962024 -0.0008445245 -0.0039585927 -0.0032084198 0.0020166326 0.0055333916 -0.00561664 0.00878517 -0.009243876 -0.00286417 0.004415949 -0.00022474321 0.004987133 0.007232443 0.0036649432 -0.004453989 -0.00560734 0.0006100615 0.0017330905 -0.0016895741 0.0011869784 -0.0026145221 -0.0083108395 -0.009313589 -0.00849608 0.0023795075 -0.009662457
普通	0.000539255 0.0077606486 -0.0019379037 0.009666131 -0.0021418373 0.008195046 -0.009057187 0.0005666753 -0.0031426076 0.0010586603 -0.009153983 0.004194766 -0.01013561 0.0011509465 0.009029182 0.0051263543 0.0043173577 0.00060867926 0.008158935 -0.0054944796 -0.0031660025 -0.0056323754 0.0064259656 -0.009279773 -0.0034307092 -0.006836389 -0.008227552 -0.005275543 0.006876716 0.0014991242 0.004320699 -0.006693503 0.007164351 0.00851454 -0.008777808 0.005178177 -0.008595559 -0.005214734 0.010402805 9.4504634e-05 0.008434741 0.006535007 0.0057105394 0.0065009897 0.010466806 0.003744545 -0.008355334 0.0068161003 0.0058444673 0.0050627054
硅酸盐	-0.0024540436 0.007540994 -0.0037726434 0.00038913137 -0.0072438708 -0.0037757815 -0.003195333 -0.0046667387 0.0032016572 -0.0025404985 -0.0095804315 -0.005271973 0.0027405517 -0.0050672707 -0.006323039 -0.0059618093 -0.0015481426 -0.0025341015 0.008436288 -0.0061204294 -0.004303017 -0.0055311285 -0.009604838 0.008677657 0.0055138986 0.0074707447 -0.0017451156 -0.0033227985 -0.0071047707 -0.008596775 -0.010279045 -0.0046033934 0.00723284 -0.00809013 -0.006992229 -0.002079905 0.0052986997 -0.0073995236 0.0057167835 0.0056016864 -0.0074813184 0.009200317 0.0027478114 0.005590269 0.005518619 0.0015316525 -0.010155566 0.009309075 -0.00052035175 -0.0041452996
